"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"B4galt52",3.83351163633888e-26,1.16403558469402,0.028,0.009,9.34686807172145e-22,"INL","B4galt5"
"Axl2",1.30041785219934e-25,1.25543449728263,0.028,0.009,3.17067880723244e-21,"INL","Axl"
"Plxnd13",2.62298435259195e-25,1.21786397626871,0.024,0.007,6.39536044848968e-21,"INL","Plxnd1"
"Tmem176b3",4.77120832017865e-25,1.086570696811,0.039,0.016,1.16331601262596e-20,"INL","Tmem176b"
"Phlda33",5.54648901114367e-24,1.31826442275641,0.027,0.009,1.35234495069705e-19,"INL","Phlda3"
"Efemp23",7.80585537900662e-24,1.3644057598002,0.027,0.009,1.90322365850939e-19,"INL","Efemp2"
"Hkdc1",9.59782437045639e-24,1.18737526314828,0.023,0.007,2.34014153800468e-19,"INL","Hkdc1"
"Nfkbiz2",1.15019688654443e-23,1.31289613395199,0.021,0.005,2.80441004877262e-19,"INL","Nfkbiz"
"Usp182",1.22344053563087e-23,2.18315774127935,0.015,0.003,2.98299271397519e-19,"INL","Usp18"
"Bcl33",1.72431364721828e-23,2.29306592740616,0.015,0.003,4.20422153464761e-19,"INL","Bcl3"
"Rtp43",2.54372095064068e-23,2.68824997438558,0.014,0.002,6.2021004218521e-19,"INL","Rtp4"
"Ltbr3",3.15384907449793e-23,1.00834873786324,0.026,0.009,7.68971481344084e-19,"INL","Ltbr"
"Aif13",4.06263003627595e-23,2.06152296178702,0.016,0.003,9.90550455444802e-19,"INL","Aif1"
"Insig13",5.72552648346055e-23,-1.59352391795515,0.015,0.034,1.39599786719735e-18,"INL","Insig1"
"Tmem132b2",6.67277424898486e-23,1.03441240525138,0.025,0.009,1.62695581738749e-18,"INL","Tmem132b"
"Tor3a3",6.81816874770287e-23,1.77094827187337,0.02,0.006,1.66240590406491e-18,"INL","Tor3a"
"Prss233",8.61452009103085e-23,1.02944905084111,0.031,0.012,2.10039228859514e-18,"INL","Prss23"
"Dtx3l2",2.06770775536522e-22,1.54255487109465,0.019,0.005,5.04148504913149e-18,"INL","Dtx3l"
"Gbp73",2.1886021032735e-22,1.6189381649298,0.02,0.005,5.33624964820144e-18,"INL","Gbp7"
"Rnase43",3.61050145625611e-22,1.87542954299784,0.018,0.004,8.80312465064364e-18,"INL","Rnase4"
"H2-T233",4.86677473138786e-22,1.65659670544001,0.015,0.003,1.18661701500699e-17,"INL","H2-T23"
"Gbp23",1.34909921851092e-21,1.59252730664961,0.015,0.003,3.28937371457333e-17,"INL","Gbp2"
"Irgm22",3.09488805277975e-21,1.92135149064691,0.015,0.003,7.54595605028758e-17,"INL","Irgm2"
"Cebpb3",3.93264018592037e-21,1.15758326199307,0.023,0.008,9.58856330131106e-17,"INL","Cebpb"
"Clrn1",4.29093473491747e-21,1.31152944058511,0.02,0.006,1.04621570706758e-16,"INL","Clrn1"
"Rsad22",4.45437137758113e-21,2.89577167388688,0.012,0.002,1.08606482928183e-16,"INL","Rsad2"
"Ccdc24",4.61508989385194e-21,-1.34890570834506,0.02,0.041,1.12525121791898e-16,"INL","Ccdc24"
"Herc62",7.70112917695828e-21,1.65192847559292,0.015,0.003,1.87768931592597e-16,"INL","Herc6"
"Tspan143",8.53051363562028e-21,1.11549807313135,0.03,0.012,2.07990983463694e-16,"INL","Tspan14"
"Fads32",3.26458777141752e-20,1.17057513354545,0.022,0.007,7.95971790427019e-16,"INL","Fads3"
"Zcchc243",4.3592109238048e-20,1.14063855239037,0.025,0.009,1.06286280744209e-15,"INL","Zcchc24"
"Fosl23",4.39337849166161e-20,1.11980952039381,0.023,0.008,1.07119354383693e-15,"INL","Fosl2"
"Eif2ak22",6.63864420705024e-20,1.94018959456005,0.016,0.004,1.61863423056299e-15,"INL","Eif2ak2"
"Saa33",2.29452933495238e-19,1.10856473796462,0.037,0.017,5.59452142448088e-15,"INL","Saa3"
"Txnip3",2.89861111346858e-19,1.02973358537219,0.031,0.013,7.06739361685908e-15,"INL","Txnip"
"Stab12",3.57752533192695e-19,1.60705269634068,0.018,0.005,8.7227222643043e-15,"INL","Stab1"
"Tfrc2",4.5370687816412e-19,-1.48950536970733,0.025,0.045,1.10622811033976e-14,"INL","Tfrc"
"Socs33",7.11758625277843e-19,2.15527960970349,0.012,0.002,1.73540988015244e-14,"INL","Socs3"
"Irf72",7.25673909525197e-19,1.24321723133619,0.018,0.005,1.76933812620433e-14,"INL","Irf7"
"Ddx602",1.39867276213795e-18,1.89240155014346,0.014,0.003,3.41024392864475e-14,"INL","Ddx60"
"Phyhd12",1.73098922287544e-18,1.02608215314958,0.023,0.008,4.22049792321491e-14,"INL","Phyhd1"
"Met3",4.08526240011454e-18,1.22163485051467,0.021,0.008,9.96068678395928e-14,"INL","Met"
"Mvp2",4.24436087665429e-18,1.3422016904266,0.018,0.005,1.03486006894585e-13,"INL","Mvp"
"Wwtr13",4.41499654027229e-18,1.12279672351443,0.022,0.008,1.07646445644919e-13,"INL","Wwtr1"
"Cyp39a12",4.97459790999699e-18,1.30067588732371,0.02,0.007,1.21290646241547e-13,"INL","Cyp39a1"
"Rras4",6.08761862633426e-18,1.11961735298773,0.019,0.006,1.48428317347282e-13,"INL","Rras"
"Cela12",6.76565114215594e-18,1.39589482463803,0.016,0.005,1.64960106148046e-13,"INL","Cela1"
"Fcrls2",1.321435607397e-17,2.44289750402289,0.011,0.002,3.22192429795537e-13,"INL","Fcrls"
"Xaf13",2.1266604837353e-17,1.49023767407619,0.015,0.004,5.18522359144341e-13,"INL","Xaf1"
"Ifih12",2.12733144030861e-17,1.43929154689648,0.015,0.004,5.18685951776044e-13,"INL","Ifih1"
"Asap33",6.5121115029023e-17,1.72672376001301,0.015,0.004,1.58778302663764e-12,"INL","Asap3"
"Trim34a1",9.03528708047072e-17,2.30734425126925,0.011,0.002,2.20298369596037e-12,"INL","Trim34a"
"Cebpa3",1.04757152043978e-16,1.44767266486866,0.011,0.002,2.55418888113627e-12,"INL","Cebpa"
"C1ra2",2.74141045332918e-16,2.00617040417334,0.012,0.003,6.68410696730721e-12,"INL","C1ra"
"Apoc12",2.76263033974502e-16,2.10176779302171,0.014,0.004,6.73584529436631e-12,"INL","Apoc1"
"Ddx582",2.83923445271735e-16,1.52674627728753,0.013,0.003,6.92262144261545e-12,"INL","Ddx58"
"Cd683",3.14006141744092e-16,1.99510730380558,0.011,0.002,7.65609774800446e-12,"INL","Cd68"
"Gadd45b3",6.14810268593674e-16,1.16311160682001,0.019,0.007,1.4990303968851e-11,"INL","Gadd45b"
"Mir670hg1",1.27029302012968e-15,-1.25943469729607,0.019,0.036,3.09722844168018e-11,"INL","Mir670hg"
"S1pr23",1.69006441444028e-15,1.89200225899746,0.011,0.002,4.12071505528829e-11,"INL","S1pr2"
"Tap23",2.00960750855958e-15,1.06464412038354,0.019,0.007,4.89982502736996e-11,"INL","Tap2"
"Tap12",2.57448014254033e-15,1.30270006471673,0.014,0.004,6.27709748354184e-11,"INL","Tap1"
"Pxn3",2.73430027178578e-15,1.10922561472696,0.019,0.007,6.6667709226681e-11,"INL","Pxn"
"Glipr22",2.94523756593724e-15,1.63745196273602,0.011,0.003,7.18107823326817e-11,"INL","Glipr2"
"Relb3",3.0027684296443e-15,1.70401130703716,0.011,0.003,7.32134998515874e-11,"INL","Relb"
"Apobec12",3.91088803882668e-15,1.55986102778088,0.012,0.003,9.53552721626721e-11,"INL","Apobec1"
"Lgi4",4.19350041740419e-15,1.64782102537285,0.015,0.005,1.02245927177149e-10,"INL","Lgi4"
"C33",5.41370110875061e-15,1.29017225453416,0.02,0.008,1.31996860433557e-10,"INL","C3"
"Tmem176a3",6.98236764610606e-15,1.0302834477658,0.02,0.008,1.70244087947358e-10,"INL","Tmem176a"
"Plin32",1.08479116463719e-14,1.08535052194725,0.017,0.006,2.64493781761839e-10,"INL","Plin3"
"Pgf",1.22384122769435e-14,1.78553414059551,0.011,0.002,2.98396968136437e-10,"INL","Pgf"
"Fgfrl12",1.61184844655968e-14,1.04409341606256,0.015,0.005,3.93000888240182e-10,"INL","Fgfrl1"
"Hmgcr3",2.8815299751572e-14,-1.22910215772647,0.03,0.049,7.02574638542828e-10,"INL","Hmgcr"
"Csf1r3",3.09487682348058e-14,1.32805120770978,0.016,0.006,7.54592867101036e-10,"INL","Csf1r"
"Plin23",4.49818990077197e-14,1.05886545695656,0.015,0.005,1.09674866160622e-09,"INL","Plin2"
"Trem23",5.26090811318155e-14,2.25041942811696,0.01,0.002,1.28271461615592e-09,"INL","Trem2"
"P2rx43",6.97254720947386e-14,1.00120601336713,0.021,0.009,1.70004646061392e-09,"INL","P2rx4"
"Arid5a3",7.46791598793118e-14,1.04661608064457,0.018,0.007,1.82082727617738e-09,"INL","Arid5a"
"Adamtsl43",9.92019656446704e-14,1.03464182666418,0.015,0.005,2.41874232634835e-09,"INL","Adamtsl4"
"Tax1bp33",9.93278088647486e-14,1.03995564238321,0.015,0.005,2.4218106357403e-09,"INL","Tax1bp3"
"Fcgr33",1.07788306345705e-13,1.23826347081072,0.016,0.006,2.62809448532098e-09,"INL","Fcgr3"
"Dhcr243",1.27664207276925e-13,-1.11967319457976,0.032,0.05,3.11270870182599e-09,"INL","Dhcr24"
"Igtp",1.60025911398407e-13,1.15785134251276,0.011,0.003,3.90175177171595e-09,"INL","Igtp"
"Gbp82",2.30781265683574e-13,1.64236858973067,0.011,0.003,5.62690881989691e-09,"INL","Gbp8"
"Nr1h4",2.31296275043531e-13,1.39519761743866,0.014,0.005,5.63946577811138e-09,"INL","Nr1h4"
"Ppp1r14b3",3.71978479902331e-13,1.07792072905316,0.018,0.007,9.06957929697863e-09,"INL","Ppp1r14b"
"AU0202063",4.69566432609306e-13,1.79409883209038,0.012,0.004,1.14489687598801e-08,"INL","AU020206"
"Cyp512",5.4020697507615e-13,-1.47883008063114,0.014,0.027,1.31713264663067e-08,"INL","Cyp51"
"Zc3hav13",6.39347617125575e-13,1.37766059839956,0.012,0.004,1.55885736007558e-08,"INL","Zc3hav1"
"Ifi353",6.48630399684287e-13,1.0174395449421,0.017,0.007,1.58149064051023e-08,"INL","Ifi35"
"Pxylp11",9.132807685488e-13,1.04319621204335,0.017,0.007,2.22676116987568e-08,"INL","Pxylp1"
"Cryzl22",1.43105580424774e-12,1.11772024294918,0.01,0.002,3.48920026191684e-08,"INL","Cryzl2"
"4933406I18Rik1",1.50833558251452e-12,1.34609307566126,0.013,0.004,3.6776238172869e-08,"INL","4933406I18Rik"
"Hmox12",3.05763383999039e-12,1.11107156037534,0.013,0.004,7.45512282866458e-08,"INL","Hmox1"
"Ugt1a101",4.2027621004149e-12,1.4049328068823,0.011,0.003,1.02471745532316e-07,"INL","Ugt1a10"
"Fdft13",7.54659416418456e-12,-1.14410648491503,0.036,0.054,1.84001058911148e-07,"INL","Fdft1"
"Efna13",1.09610884382894e-11,1.61372729299463,0.012,0.004,2.67253258302373e-07,"INL","Efna1"
"Trim12c2",1.33723774579331e-11,1.32335351407107,0.012,0.004,3.26045307179325e-07,"INL","Trim12c"
"Itgam3",1.35269286965127e-11,1.41985316919827,0.01,0.003,3.29813575478373e-07,"INL","Itgam"
"Plekha41",1.78012604537441e-11,1.20100331311848,0.013,0.005,4.34030332383188e-07,"INL","Plekha4"
"Tom1l1",2.85916937056577e-11,1.19574754864552,0.01,0.003,6.97122675931345e-07,"INL","Tom1l1"
"Ifi27l2a3",4.59225394224536e-11,1.54862986696295,0.011,0.004,1.11968335619826e-06,"INL","Ifi27l2a"
"Psmb92",8.74522801060885e-11,1.25662350130806,0.01,0.003,2.13226149354665e-06,"INL","Psmb9"
"Trim12a3",9.99555420615818e-11,1.5132254408133,0.012,0.004,2.43711602654549e-06,"INL","Trim12a"
"Tm9sf11",1.19257937538391e-10,1.18897236070527,0.01,0.003,2.90774703306105e-06,"INL","Tm9sf1"
"Casp81",1.72978268573616e-10,1.28090545067907,0.011,0.004,4.2175561443619e-06,"INL","Casp8"
"Trim563",2.48071892744582e-10,1.12192504251546,0.014,0.006,6.04848888889839e-06,"INL","Trim56"
"Zfp7032",2.57685783764209e-10,1.11970310633815,0.011,0.004,6.28289477973895e-06,"INL","Zfp703"
"Cited1",3.03778477353693e-10,1.0637564516039,0.013,0.005,7.40672683483773e-06,"INL","Cited1"
"Lrrc75a",4.17099038509084e-10,1.37900929053926,0.01,0.003,1.01697087569285e-05,"INL","Lrrc75a"
"Idi13",5.07404789528956e-10,-1.18793679980666,0.015,0.027,1.2371543578295e-05,"INL","Idi1"
"Lrrc21",5.30445696352076e-10,1.0224283801243,0.013,0.005,1.29333269684563e-05,"INL","Lrrc2"
"Myb",6.20392856213798e-10,1.13899137667328,0.01,0.003,1.51264186202048e-05,"INL","Myb"
"Zbtb7c1",9.21199673761432e-10,1.10841932776643,0.012,0.005,2.24606904456512e-05,"INL","Zbtb7c"
"Acot12",1.700301480204e-09,1.06061860610267,0.011,0.004,4.14567506903339e-05,"INL","Acot1"
"Csf13",2.07922867873166e-09,1.24546171235334,0.012,0.004,5.06957536448353e-05,"INL","Csf1"
"Il4ra2",2.23701327984753e-09,1.18189726320037,0.011,0.004,5.45428577892424e-05,"INL","Il4ra"
"Col4a62",3.44590934643805e-09,1.08091725456634,0.011,0.004,8.40181616848525e-05,"INL","Col4a6"
"Kctd112",4.98456238398381e-09,1.16658315045301,0.01,0.004,0.000121533600046293,"INL","Kctd11"
"Glis33",5.09449500595972e-09,1.31900625914139,0.01,0.004,0.00012421397723531,"INL","Glis3"
"Gm106841",5.66100207928871e-09,-1.17311756578201,0.019,0.03,0.000138026552697217,"INL","Gm10684"
"C1s12",7.34170476314096e-09,1.13144313573117,0.011,0.004,0.000179005445534903,"INL","C1s1"
"Cd743",7.70335772988824e-09,1.22266361728066,0.013,0.006,0.000187823268170135,"INL","Cd74"
"Prps22",7.86391388531063e-09,1.14151221988442,0.01,0.004,0.000191737948351644,"INL","Prps2"
"Fkbp14",9.17509011604136e-09,1.04384558428616,0.013,0.006,0.00022370704720932,"INL","Fkbp14"
"Bambi",9.5860726101964e-09,1.04371103942611,0.01,0.004,0.000233727622381809,"INL","Bambi"
"Acads1",1.13162570722027e-08,1.07903495992411,0.012,0.005,0.000275912979934447,"INL","Acads"
"Cdr11",1.32007646769907e-08,-1.21563479565625,0.017,0.028,0.000321861044354387,"INL","Cdr1"
"Lcp13",1.85688984861373e-08,1.15299493865186,0.01,0.004,0.000452746882889,"INL","Lcp1"
"Ctla2a2",2.05132134920684e-08,1.1848029520671,0.012,0.005,0.000500153171363611,"INL","Ctla2a"
"Nefl3",2.31865426333392e-08,-1.02408045744581,0.033,0.046,0.000565334282486075,"INL","Nefl"
"Batf2",5.88240966717698e-08,1.04414658636539,0.012,0.005,0.00143424912505109,"INL","Batf2"
"Gstm52",2.48843087647195e-07,-1.01200561116045,0.042,0.055,0.00606729216301392,"INL","Gstm5"
"Galnt41",2.82925103689372e-07,1.04267330682238,0.011,0.005,0.00689827987815426,"INL","Galnt4"
"Ccnyl12",7.32553441888171e-07,1.01326774082152,0.012,0.006,0.0178611180201174,"INL","Ccnyl1"
"Hes5",7.54297377749624e-07,-1.11730258963342,0.01,0.018,0.0183912786642913,"INL","Hes5"
"Tceal61",1.01792680954695e-06,-1.00060984182491,0.024,0.034,0.0248190914703738,"INL","Tceal6"
"Crygc4",0,-2.37171083770944,0.614,0.944,0,"Len","Crygc"
"Cryba44",0,-1.59947510740264,0.724,0.983,0,"Len","Cryba4"
"Crygs3",3.23619467663221e-293,-1.05082744095206,0.885,0.996,7.89048986056465e-289,"Len","Crygs"
"Crygd3",4.48185202294034e-268,-2.29870145246139,0.691,0.937,1.09276516023331e-263,"Len","Crygd"
"Crygb3",1.48898670897868e-255,-2.23064225637592,0.716,0.938,3.63044739383181e-251,"Len","Crygb"
"Cryba14",5.55510990840432e-213,-1.00322099216705,0.884,0.992,1.35444689786714e-208,"Len","Cryba1"
"Crybb14",7.61100682140462e-196,-1.38652839269334,0.525,0.849,1.85571568319488e-191,"Len","Crybb1"
"Nupr14",1.40801566424744e-188,1.78954677076373,0.797,0.593,3.4330237925681e-184,"Len","Nupr1"
"Bfsp14",2.61892898787938e-160,-1.87038776710357,0.25,0.591,6.3854726582475e-156,"Len","Bfsp1"
"Lim22",2.73733370896917e-153,-1.28231150581176,0.576,0.819,6.67416704920864e-149,"Len","Lim2"
"Mip2",1.16862167367816e-146,-1.0655969679942,0.545,0.828,2.84933336476208e-142,"Len","Mip"
"Ecm14",2.84524563102085e-140,5.17726735254042,0.301,0.02,6.93727789755503e-136,"Len","Ecm1"
"Lenep3",3.88498744421698e-140,-2.44684640590485,0.14,0.434,9.47237638648984e-136,"Len","Lenep"
"Serpina3n4",3.44293046690361e-132,4.06803408327298,0.331,0.048,8.39455306440438e-128,"Len","Serpina3n"
"Lctl",3.21642637467876e-120,-1.97699994590281,0.119,0.388,7.84229078674175e-116,"Len","Lctl"
"Fabp53",1.95355824042902e-115,-1.00819870356792,0.511,0.791,4.76316570181403e-111,"Len","Fabp5"
"S100a64",1.86224890336642e-88,1.19856784120552,0.708,0.526,4.540535276188e-84,"Len","S100a6"
"Bfsp23",4.96012343941955e-83,-1.15502006442226,0.313,0.557,1.20937729699928e-78,"Len","Bfsp2"
"Vim4",1.10744790915547e-82,1.0688958936248,0.71,0.547,2.70017949210288e-78,"Len","Vim"
"Lgsn4",1.65483181090193e-81,-2.77983358149204,0.164,0.372,4.03481092134109e-77,"Len","Lgsn"
"Tmsb4x4",3.89106080218612e-70,1.06967352253646,0.721,0.584,9.48718444789019e-66,"Len","Tmsb4x"
"4931428L18Rik",1.20711410890554e-65,-3.23900136992267,0.024,0.15,2.94318562033348e-61,"Len","4931428L18Rik"
"Actb3",3.95126108092476e-60,1.09674555161151,0.629,0.455,9.63396476751076e-56,"Len","Actb"
"Gm20757",9.55697557836042e-60,-1.75755223092022,0.1,0.27,2.33018178551584e-55,"Len","Gm20757"
"Tdrd74",2.26986711765587e-58,-1.31391431533091,0.184,0.376,5.53439000626853e-54,"Len","Tdrd7"
"Cryge4",1.22380046424921e-57,-2.17782994069733,0.177,0.362,2.98387029193242e-53,"Len","Cryge"
"Paqr73",3.64921053276204e-55,2.40265851522383,0.227,0.066,8.8975051209804e-51,"Len","Paqr7"
"S100a44",9.85276628201067e-54,1.69745885363773,0.332,0.151,2.40230147487984e-49,"Len","S100a4"
"Gpnmb4",2.7359939524779e-51,2.53647651360452,0.255,0.093,6.67090045493162e-47,"Len","Gpnmb"
"Crygf4",4.04735134699283e-49,-1.76569136659776,0.258,0.429,9.86825205423793e-45,"Len","Crygf"
"Neat14",4.11086580883662e-48,1.56814319940649,0.37,0.193,1.00231130151054e-43,"Len","Neat1"
"Hspb14",6.12405854927491e-48,-2.13365455228169,0.038,0.151,1.49316795548421e-43,"Len","Hspb1"
"Cd634",8.88043457580052e-48,1.54195506817582,0.343,0.17,2.16522755827168e-43,"Len","Cd63"
"Ndrg14",2.42010309625375e-47,-1.51547143646547,0.108,0.258,5.90069536928588e-43,"Len","Ndrg1"
"Cp4",4.01890058691061e-47,1.93825234382758,0.241,0.085,9.79888341100546e-43,"Len","Cp"
"Ctsd4",6.79388595294088e-47,1.55864965512697,0.378,0.201,1.65648527304604e-42,"Len","Ctsd"
"Anxa23",1.46116539626755e-46,1.3673655353882,0.35,0.175,3.56261346917954e-42,"Len","Anxa2"
"Snx221",1.04276605242673e-43,-3.71039264984485,0.009,0.084,2.54247218902685e-39,"Len","Snx22"
"Ctsc4",9.94415429356537e-42,4.13949344742453,0.116,0.014,2.42458369985711e-37,"Len","Ctsc"
"Tgfbi4",3.68804436572825e-40,3.34927069134644,0.133,0.026,8.99218977251862e-36,"Len","Tgfbi"
"Arpc1b4",3.48060145294276e-39,1.98568017527828,0.208,0.075,8.48640246256503e-35,"Len","Arpc1b"
"Bmp14",8.80060739984237e-38,2.38489004487852,0.142,0.033,2.14576409622957e-33,"Len","Bmp1"
"Gm491711",6.46424146518272e-36,-2.12046430364995,0.023,0.104,1.57611135404085e-31,"Len","Gm49171"
"Rmst4",3.52510727432354e-35,-1.77807346900766,0.069,0.178,8.59491655625567e-31,"Len","Rmst"
"Tcp111",4.04268423633517e-31,-3.77238209653819,0.007,0.062,9.85687270503242e-27,"Len","Tcp11"
"Plec4",2.44012512524292e-30,1.71228178611411,0.208,0.089,5.94951308036729e-26,"Len","Plec"
"Tagln23",1.39490134963677e-28,2.56764413444447,0.108,0.025,3.40104847068436e-24,"Len","Tagln2"
"Cxcl144",1.66622038415444e-28,2.84615811051946,0.093,0.016,4.06257854064536e-24,"Len","Cxcl14"
"Dbnl3",5.47581652990458e-28,-1.28160909182113,0.096,0.201,1.33511358632133e-23,"Len","Dbnl"
"Gcg",3.68231207337786e-27,4.73910720473677,0.066,0.004,8.9782132973099e-23,"Len","Gcg"
"Olfml34",5.29797179279507e-27,1.4077275143909,0.184,0.076,1.29175148251929e-22,"Len","Olfml3"
"Pdpn4",6.4095154935708e-27,1.80625442282729,0.165,0.065,1.56276806764243e-22,"Len","Pdpn"
"Car23",2.84202565924883e-26,1.66891856818826,0.157,0.06,6.9294269623805e-22,"Len","Car2"
"Ass13",3.94408270954314e-26,1.02692973495879,0.317,0.188,9.61646246240809e-22,"Len","Ass1"
"Ctsb4",5.8828588447381e-26,1.91336311702864,0.167,0.07,1.43435864352404e-21,"Len","Ctsb"
"Birc7",4.2948790825512e-25,-3.42699320580158,0.006,0.051,1.04717741790763e-20,"Len","Birc7"
"Nnat3",5.38533496068311e-25,1.71763747183106,0.195,0.093,1.31305237011375e-20,"Len","Nnat"
"5830418P13Rik",8.99481477851023e-25,-1.81728698025469,0.029,0.095,2.19311573929637e-20,"Len","5830418P13Rik"
"Aqp14",9.40015877335979e-25,1.55210159998931,0.197,0.094,2.29194671212058e-20,"Len","Aqp1"
"Cd95",1.4251260999448e-24,1.24804778120078,0.162,0.066,3.4747424568854e-20,"Len","Cd9"
"Grn4",2.59589815315477e-24,1.57241877471411,0.136,0.049,6.32931887702197e-20,"Len","Grn"
"Cryga4",8.11050976946975e-24,-1.72475326776158,0.026,0.088,1.97750449199211e-19,"Len","Cryga"
"Abcc6",1.53645128642061e-23,-3.31038823946898,0.005,0.046,3.74617552655072e-19,"Len","Abcc6"
"Ces5a",4.15564096344605e-23,-3.49241286295299,0.004,0.042,1.01322837970742e-18,"Len","Ces5a"
"Crygn",4.85956374682353e-23,-1.38790220680067,0.075,0.159,1.18485883275051e-18,"Len","Crygn"
"Nrep4",1.47682345816243e-22,-1.12266660856898,0.136,0.237,3.60079095569164e-18,"Len","Nrep"
"Nlrc5",2.35263933532884e-22,-2.19863563164438,0.011,0.057,5.73620522739878e-18,"Len","Nlrc5"
"Lyz24",2.89591166872991e-22,3.33997719188595,0.105,0.033,7.06081183069728e-18,"Len","Lyz2"
"Psap4",3.03962974337371e-22,1.25801197680136,0.243,0.137,7.41122524029378e-18,"Len","Psap"
"Hmox13",4.65538519093597e-22,-1.26902576003255,0.052,0.126,1.13507601725401e-17,"Len","Hmox1"
"B2m4",5.01653488131608e-22,2.68611992265033,0.089,0.023,1.22313153476249e-17,"Len","B2m"
"Cpe2",5.23178341905744e-22,1.67969227753022,0.169,0.078,1.27561343323459e-17,"Len","Cpe"
"Hsp90b13",2.61354003784929e-21,1.1935660582215,0.262,0.155,6.37233332028414e-17,"Len","Hsp90b1"
"Jag12",2.66894650833001e-21,2.14512163388855,0.108,0.036,6.50742537661023e-17,"Len","Jag1"
"Lix13",2.99519045549805e-21,1.13047021065944,0.235,0.132,7.30287336859536e-17,"Len","Lix1"
"Dnase2b",3.81839567844229e-21,-2.51372363358758,0.007,0.047,9.310012343178e-17,"Len","Dnase2b"
"Mocs22",4.45865655374735e-21,-1.06033640275807,0.133,0.229,1.08710964093468e-16,"Len","Mocs2"
"Saa34",7.42131582497599e-21,3.96070988466007,0.081,0.02,1.80946522444565e-16,"Len","Saa3"
"Metrnl1",1.51395825170282e-20,-1.85957874769457,0.023,0.077,3.69133300930181e-16,"Len","Metrnl"
"Gm17231",6.63890539882223e-20,-2.47690653414994,0.015,0.062,1.61869791434084e-15,"Len","Gm17231"
"Clic5",1.46953542004218e-19,-2.49444704215551,0.009,0.048,3.58302126114685e-15,"Len","Clic5"
"Atp6ap12",1.61406608062088e-19,1.02770283523536,0.235,0.138,3.93541591776983e-15,"Len","Atp6ap1"
"Lamp3",2.13966262499508e-19,-2.39863633038662,0.008,0.047,5.21692541226299e-15,"Len","Lamp3"
"Sqstm11",3.26043244589201e-19,1.26764348784357,0.165,0.079,7.9495863895739e-15,"Len","Sqstm1"
"Adamtsl44",8.38695915582579e-19,2.70509560506024,0.07,0.016,2.04490838137345e-14,"Len","Adamtsl4"
"Tnfrsf12a4",1.14226006177433e-18,1.9490190019748,0.069,0.015,2.78505848261818e-14,"Len","Tnfrsf12a"
"Sorbs14",1.73345487942912e-18,-1.16087507742473,0.075,0.15,4.22650968702407e-14,"Len","Sorbs1"
"Rbfox12",2.59645626055092e-18,-1.70289311271528,0.078,0.151,6.33067965447526e-14,"Len","Rbfox1"
"Rap2b3",2.96535345625009e-18,1.60861596645855,0.086,0.026,7.23012479702897e-14,"Len","Rap2b"
"Map1b4",4.98798474168738e-18,1.73404938636802,0.118,0.048,1.21617043971822e-13,"Len","Map1b"
"Hmgn34",8.6529974421061e-18,-1.25912770257645,0.09,0.166,2.10977383633431e-13,"Len","Hmgn3"
"Cald13",1.01397700226977e-17,1.5484300926075,0.167,0.086,2.47227872693415e-13,"Len","Cald1"
"Tgfb24",2.12120057580442e-17,1.23208386565847,0.192,0.107,5.17191124392635e-13,"Len","Tgfb2"
"Gal1",5.25070438777008e-17,7.91490038294565,0.035,0,1.2802267438261e-12,"Len","Gal"
